,Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
2723,1354092668830294018,positive,1.0925250053405762,4.887850284576416,-1.395366907119751,en,NO,NO,56,11,,Tue Jan 26 15:43:44 +0000 2021
2724,1354092887059927040,neutral,1.192876935005188,-0.16809460520744324,0.790246307849884,en,NO,NO,77,21,GB,Tue Jan 26 15:44:36 +0000 2021
2725,1354093160042008577,negative,0.8503270745277405,-0.42093297839164734,2.7074532508850098,en,NO,NO,39,8,,Tue Jan 26 15:45:41 +0000 2021
2726,1354093294247153667,neutral,1.3089635372161863,1.2127957344055176,-0.07748942822217941,en,NO,NO,49,13,,Tue Jan 26 15:46:13 +0000 2021
2727,1354093656366403590,neutral,1.552053689956665,1.1498558521270752,-0.1897917091846466,en,NO,NO,308,37,,Tue Jan 26 15:47:40 +0000 2021
2728,1354094010340700166,negative,1.0571105480194092,-0.5675362944602966,2.525595188140869,en,NO,NO,107,54,,Tue Jan 26 15:49:04 +0000 2021
2729,1354094475971338243,positive,1.2627288103103638,2.15380859375,-0.05149243772029877,en,NO,NO,199,30,,Tue Jan 26 15:50:55 +0000 2021
2730,1354094549187092484,negative,1.7142558097839355,-0.6504111289978027,2.613264560699463,en,NO,NO,43,19,CA,Tue Jan 26 15:51:13 +0000 2021
2731,1354094614714716160,negative,1.5228234529495241,-0.452572911977768,1.9846378564834597,en,NO,NO,45,43,,Tue Jan 26 15:51:28 +0000 2021
2732,1354094637066149888,negative,0.4216068983078003,0.593664288520813,1.9109449386596682,en,NO,NO,87,7,,Tue Jan 26 15:51:33 +0000 2021
2733,1354094782830751746,negative,0.9703027606010436,-0.014680206775665285,1.8052181005477903,en,NO,NO,39,24,,Tue Jan 26 15:52:08 +0000 2021
2734,1354094958781865984,positive,0.8166916966438293,1.65947163105011,-0.18346117436885834,en,NO,NO,1327,154,,Tue Jan 26 15:52:50 +0000 2021
2735,1354094987613532160,neutral,3.03720760345459,2.6654531955718994,-0.7521924376487732,en,NO,NO,32,3,,Tue Jan 26 15:52:57 +0000 2021
2736,1354095079892381697,negative,1.0639570951461792,-0.4434719979763031,1.9547177553176882,en,NO,NO,54,18,,Tue Jan 26 15:53:19 +0000 2021
2737,1354095248985649152,neutral,2.1306886672973637,0.8584719896316528,-0.23499615490436554,en,NO,NO,74,10,,Tue Jan 26 15:53:59 +0000 2021
2738,1354095971647557634,negative,0.7906367778778076,-1.0833438634872437,3.205019235610962,en,NO,NO,2373,558,,Tue Jan 26 15:56:52 +0000 2021
2739,1354096378058846212,neutral,1.0889874696731567,0.9596051573753356,0.5966518521308899,en,NO,NO,41,8,,Tue Jan 26 15:58:29 +0000 2021
2740,1354096382710214664,negative,1.2569551467895508,-0.8193948268890381,2.104888439178467,en,NO,NO,40,15,,Tue Jan 26 15:58:30 +0000 2021
2741,1354085278550544385,neutral,1.2715202569961548,0.6398779153823853,1.1255781650543213,en,NO,NO,53,3,,Tue Jan 26 15:14:22 +0000 2021
2742,1354093031318839298,neutral,1.6176116466522217,0.5978668332099915,0.9333847761154176,en,NO,NO,48,17,,Tue Jan 26 15:45:11 +0000 2021
2743,1354093308004413441,neutral,1.959984540939331,-0.08080116659402847,1.172351956367493,en,NO,NO,75,23,,Tue Jan 26 15:46:17 +0000 2021
2744,1354091475584344064,negative,1.285961031913757,-0.3519245386123657,2.1605494022369385,en,NO,NO,57,17,,Tue Jan 26 15:39:00 +0000 2021
2745,1354096825507192838,neutral,1.8112270832061768,1.7993052005767822,0.05318336561322212,en,NO,NO,55,6,,Tue Jan 26 16:00:15 +0000 2021
2746,1354096969308889088,negative,1.1742424964904783,-0.5681616067886353,2.437835931777954,en,NO,NO,65,16,,Tue Jan 26 16:00:50 +0000 2021
2747,1354097009712623617,neutral,1.6584173440933228,-0.25364673137664795,0.7013079524040222,en,NO,NO,271,68,,Tue Jan 26 16:00:59 +0000 2021
2748,1354097152419618816,negative,0.8666695356369019,-0.26818281412124634,1.461780309677124,en,NO,NO,59,29,,Tue Jan 26 16:01:33 +0000 2021
2749,1354097191598616578,positive,0.3495643436908722,1.084396481513977,0.8389655351638794,en,NO,NO,199,13,,Tue Jan 26 16:01:43 +0000 2021
2750,1354097222053285890,negative,0.6996694207191467,-1.1156063079833984,3.458056926727295,en,NO,NO,142,3,,Tue Jan 26 16:01:50 +0000 2021
2751,1354097669979975681,neutral,1.7156282663345337,0.2524013817310333,1.3608107566833496,en,NO,NO,53,9,,Tue Jan 26 16:03:37 +0000 2021
2752,1354097691333070849,negative,0.8964170217514038,0.3309807777404785,1.3004703521728516,en,NO,NO,80,6,,Tue Jan 26 16:03:42 +0000 2021
2753,1354097932384018434,positive,1.689389944076538,1.8036010265350344,0.02131488174200058,en,NO,NO,49,15,,Tue Jan 26 16:04:39 +0000 2021
2754,1354098628319535105,negative,1.1551580429077148,-0.2559772133827209,2.3175323009490967,en,NO,NO,68,18,,Tue Jan 26 16:07:25 +0000 2021
2755,1354098635122872321,negative,0.2979705035686493,-0.2399879693984985,0.8592043519020081,en,NO,NO,76,12,,Tue Jan 26 16:07:27 +0000 2021
2756,1354098692198977536,negative,1.2795403003692627,-0.44907882809638977,2.302706718444824,en,NO,NO,103,40,,Tue Jan 26 16:07:40 +0000 2021
2757,1354098752043294722,negative,1.0551643371582031,-0.6874003410339355,2.6134822368621826,en,NO,NO,292,115,,Tue Jan 26 16:07:55 +0000 2021
2758,1354098768124268546,negative,0.7444640994071959,-0.7404742240905762,2.4405531883239746,en,NO,NO,34,15,,Tue Jan 26 16:07:58 +0000 2021
2759,1354098960026066945,neutral,1.528862476348877,0.6323384046554565,0.044431064277887344,en,NO,NO,35,7,,Tue Jan 26 16:08:44 +0000 2021
2760,1354098974605631488,negative,1.0437204837799072,0.5941143035888672,1.5114234685897827,en,NO,NO,160,77,,Tue Jan 26 16:08:48 +0000 2021
2761,1354099278889807873,neutral,2.2775661945343018,0.7336547970771791,0.6498029828071594,en,NO,NO,67,12,,Tue Jan 26 16:10:00 +0000 2021
2762,1354099313593507847,negative,0.6422016024589539,-0.7647772431373596,1.8328874111175537,en,NO,NO,57,3,,Tue Jan 26 16:10:08 +0000 2021
2763,1354099719765692417,negative,0.6525408029556274,-1.366150140762329,4.1873998641967765,en,NO,NO,47,10,,Tue Jan 26 16:11:45 +0000 2021
2764,1354099746080772096,positive,1.1328083276748655,2.314743995666504,-0.015563374385237694,en,NO,NO,79,6,,Tue Jan 26 16:11:52 +0000 2021
2765,1354099981741821952,negative,1.1888011693954468,-0.27705106139183044,2.313783884048462,en,NO,NO,86,22,,Tue Jan 26 16:12:48 +0000 2021
2766,1354100160025014272,neutral,2.223895072937012,0.3647830188274384,0.062211960554122925,en,NO,NO,41,25,,Tue Jan 26 16:13:30 +0000 2021
2767,1354100181843791873,neutral,1.3650325536727903,0.4949991106987,0.9823057055473328,en,NO,NO,62,12,,Tue Jan 26 16:13:35 +0000 2021
2768,1354100210939670528,neutral,2.5417673587799072,-1.142359733581543,1.972555994987488,en,NO,NO,364,81,,Tue Jan 26 16:13:42 +0000 2021
2769,1354100278581190657,neutral,1.8456332683563232,0.18753746151924133,0.7019637823104858,en,NO,NO,187,95,,Tue Jan 26 16:13:59 +0000 2021
2770,1354100296251797504,negative,0.250070720911026,-0.9074028134346008,2.876571655273437,en,NO,NO,49,12,,Tue Jan 26 16:14:03 +0000 2021
2771,1354100403059744769,negative,1.1647661924362185,-0.4326715171337128,1.1668461561203003,en,NO,NO,254,104,,Tue Jan 26 16:14:28 +0000 2021
2772,1354100496328503296,negative,0.5744994282722473,0.10583756864070892,1.1146676540374756,en,NO,NO,52,10,,Tue Jan 26 16:14:50 +0000 2021
2773,1354100690814185475,positive,1.1247519254684448,1.7847226858139038,0.19950337707996368,en,NO,NO,203,22,,Tue Jan 26 16:15:37 +0000 2021
2774,1354100889666125825,positive,1.639100432395935,3.719526529312134,-1.2300992012023926,en,NO,NO,71,19,,Tue Jan 26 16:16:24 +0000 2021
2775,1354100890597208064,neutral,1.7100653648376465,-0.11557400971651074,1.157294750213623,en,NO,NO,38,11,,Tue Jan 26 16:16:24 +0000 2021
2776,1354100958117187584,positive,1.0926811695098877,1.1907289028167725,0.3533633053302765,en,NO,NO,69,4,,Tue Jan 26 16:16:41 +0000 2021
2777,1354101070264291331,negative,1.1407089233398438,-0.22773519158363345,1.6249898672103882,en,NO,NO,60,25,,Tue Jan 26 16:17:07 +0000 2021
2778,1354101553808998402,positive,1.120478868484497,3.891395568847656,-0.6652002930641174,en,NO,NO,96,13,,Tue Jan 26 16:19:03 +0000 2021
2779,1354102278236549126,positive,0.15919135510921478,2.611286401748657,-0.150272399187088,en,NO,NO,69,17,,Tue Jan 26 16:21:55 +0000 2021
2780,1354102354283532289,negative,1.3485801219940186,0.033903233706951134,2.2066280841827397,en,NO,NO,185,62,,Tue Jan 26 16:22:13 +0000 2021
2781,1354102437586599937,positive,1.175751566886902,1.79754900932312,0.15991203486919406,en,NO,NO,50,13,,Tue Jan 26 16:22:33 +0000 2021
2782,1354102529508966402,neutral,2.8225293159484863,0.6818247437477112,-0.051835574209690094,en,NO,NO,34,8,,Tue Jan 26 16:22:55 +0000 2021
2783,1354102533275451393,negative,1.2682807445526123,-0.218094140291214,1.6102857589721682,en,NO,NO,46,13,,Tue Jan 26 16:22:56 +0000 2021
2784,1354102730936250368,positive,0.7652477025985718,1.710559606552124,0.4856423735618591,en,NO,NO,31,7,,Tue Jan 26 16:23:43 +0000 2021
2785,1354102781976711172,negative,0.36342984437942505,-0.8707808256149292,3.3422646522521973,en,NO,NO,316,10,,Tue Jan 26 16:23:55 +0000 2021
2786,1354102954895306753,neutral,2.631790399551392,0.08437246829271318,0.8564660549163818,en,NO,NO,35,9,,Tue Jan 26 16:24:37 +0000 2021
2787,1354103301168648195,negative,0.7711966633796692,-0.08622132986783981,1.7715104818344116,en,NO,NO,64,14,,Tue Jan 26 16:25:59 +0000 2021
2788,1354103330541363201,negative,1.876518726348877,-0.9943864345550536,2.0085585117340092,en,NO,NO,121,29,,Tue Jan 26 16:26:06 +0000 2021
2789,1354103399323725826,negative,0.6152700185775757,-1.134614109992981,3.8694667816162114,en,NO,NO,38,8,,Tue Jan 26 16:26:23 +0000 2021
2790,1354103594509869057,positive,1.5508261919021606,4.292434215545653,-1.2611855268478394,en,NO,NO,31,3,,Tue Jan 26 16:27:09 +0000 2021
2791,1354103872327970822,positive,1.455971121788025,1.8949242830276491,-0.2826079726219177,en,NO,NO,31,6,,Tue Jan 26 16:28:15 +0000 2021
2792,1354104089886535682,neutral,2.0869040489196777,1.780142068862915,0.20929889380931851,en,NO,NO,68,5,,Tue Jan 26 16:29:07 +0000 2021
2793,1354104241619570688,negative,1.0362391471862793,-0.7313356399536133,1.6731921434402466,en,NO,NO,31,7,,Tue Jan 26 16:29:43 +0000 2021
2794,1354104291619819520,neutral,1.0412939786911009,0.35769981145858765,0.5513355731964111,en,NO,NO,789,42,,Tue Jan 26 16:29:55 +0000 2021
2795,1354104309538021376,negative,0.9980240464210509,-0.5756860375404358,2.515188694000244,en,NO,NO,33,17,,Tue Jan 26 16:30:00 +0000 2021
2796,1354104422519988230,neutral,1.7226191759109497,1.3080633878707886,0.5211213231086731,en,NO,NO,79,17,,Tue Jan 26 16:30:27 +0000 2021
2797,1354104593639084033,negative,0.6783515810966492,-0.4949333965778351,1.190405249595642,en,NO,NO,33,6,,Tue Jan 26 16:31:07 +0000 2021
2798,1354104650019037185,negative,0.6701239347457886,-0.5505553483963013,1.3117501735687256,en,NO,NO,32,10,,Tue Jan 26 16:31:21 +0000 2021
2799,1354104786086465537,negative,0.9342558979988098,-0.3657061755657196,1.7447830438613892,en,NO,NO,285,148,,Tue Jan 26 16:31:53 +0000 2021
2800,1354104954391289857,negative,1.6137231588363647,-0.5321011543273926,1.642456293106079,en,NO,NO,306,101,,Tue Jan 26 16:32:33 +0000 2021
2801,1354105348530040832,positive,0.7017160654067993,2.2215616703033447,0.13417337834835052,en,NO,NO,79,3,GB,Tue Jan 26 16:34:07 +0000 2021
2802,1354105370197692417,neutral,0.4138071537017822,0.16270963847637174,0.25517445802688604,en,NO,NO,297,40,,Tue Jan 26 16:34:12 +0000 2021
2803,1354105484580704256,positive,1.9332228899002075,2.801808834075928,-0.5649911165237427,en,NO,NO,50,7,,Tue Jan 26 16:34:40 +0000 2021
2804,1354105605028364290,negative,0.37788254022598267,0.6496942043304443,1.5891561508178709,en,NO,NO,234,15,,Tue Jan 26 16:35:08 +0000 2021
2805,1354105947787026433,positive,0.5171379446983337,2.2663848400115967,-0.06629761308431625,en,NO,NO,45,12,,Tue Jan 26 16:36:30 +0000 2021
2806,1354105961250770944,negative,0.8531758189201355,-0.7336376309394836,2.8568644523620605,en,NO,NO,73,14,,Tue Jan 26 16:36:33 +0000 2021
2807,1354106250955534337,neutral,1.508155107498169,1.4595894813537598,0.05992645770311356,en,NO,NO,822,220,,Tue Jan 26 16:37:42 +0000 2021
2808,1354106502378713089,positive,2.7260942459106445,4.304558753967285,-1.3939337730407717,en,NO,NO,66,11,,Tue Jan 26 16:38:42 +0000 2021
2809,1354106611774615552,neutral,0.3125337362289429,0.09904363751411438,0.1750727742910385,en,NO,NO,34,5,,Tue Jan 26 16:39:08 +0000 2021
2810,1354106661070397440,negative,1.205658197402954,-0.453365832567215,2.2930784225463867,en,NO,NO,86,31,,Tue Jan 26 16:39:20 +0000 2021
2811,1354106767169478659,positive,1.0696748495101929,1.3727388381958008,-0.10453494638204576,en,NO,NO,515,239,,Tue Jan 26 16:39:46 +0000 2021
2812,1354106813466238977,negative,1.232172608375549,-0.01769799739122391,1.5956624746322632,en,NO,NO,93,4,,Tue Jan 26 16:39:57 +0000 2021
2813,1354106839479308290,positive,1.2641518115997314,1.9803729057312007,-0.21854792535305026,en,NO,NO,110,46,US,Tue Jan 26 16:40:03 +0000 2021
2814,1354106878998040586,negative,0.7439448237419128,-0.6549305915832521,2.730945110321045,en,NO,NO,44,11,,Tue Jan 26 16:40:12 +0000 2021
2815,1354107249728348161,neutral,1.3343701362609863,-0.4155877530574799,1.2913187742233276,en,NO,NO,48,10,,Tue Jan 26 16:41:41 +0000 2021
2816,1354107383136407552,negative,0.8700493574142456,-1.0274542570114136,2.733894824981689,en,NO,NO,145,45,,Tue Jan 26 16:42:12 +0000 2021
2817,1354107396302532609,negative,1.1441385746002195,-1.360587477684021,3.363877296447754,en,NO,NO,58,21,,Tue Jan 26 16:42:16 +0000 2021
2818,1354107437314416642,neutral,2.8326206207275386,2.7680916786193848,-0.8414236903190613,en,NO,NO,30,8,,Tue Jan 26 16:42:25 +0000 2021
2819,1354107597109026816,negative,1.1000279188156128,-0.12013482302427292,2.009178876876831,en,NO,NO,210,17,,Tue Jan 26 16:43:03 +0000 2021
2820,1354107739581140992,neutral,1.1393654346466064,1.0369367599487305,-0.3592695891857147,en,NO,NO,596,119,,Tue Jan 26 16:43:37 +0000 2021
2821,1354107912436776966,negative,0.3966965675354004,-1.0140377283096311,3.1460018157958984,en,NO,NO,160,21,,Tue Jan 26 16:44:19 +0000 2021
2822,1354108095279075328,neutral,2.1857457160949707,-1.0531793832778928,2.049628734588623,en,NO,NO,37,10,,Tue Jan 26 16:45:02 +0000 2021
2823,1354108293023723520,neutral,1.4159457683563232,0.8259469270706177,0.8601367473602295,en,NO,NO,273,27,,Tue Jan 26 16:45:49 +0000 2021
2824,1354108420261986304,neutral,1.93525230884552,-0.5586801171302795,1.8754416704177856,en,NO,NO,42,4,,Tue Jan 26 16:46:20 +0000 2021
2825,1354108423764373505,positive,0.23609891533851626,3.160304307937622,-0.44344037771224976,en,NO,NO,156,19,,Tue Jan 26 16:46:21 +0000 2021
2826,1354108493784084481,negative,1.0218151807785034,-0.3145120441913605,1.7937982082366943,en,NO,NO,42,32,,Tue Jan 26 16:46:37 +0000 2021
2827,1354108591326728193,positive,0.8268021941184998,1.193758487701416,0.30638426542282104,en,NO,NO,221,55,,Tue Jan 26 16:47:00 +0000 2021
2828,1354108709430063104,negative,0.6371671557426453,0.6566694974899292,1.2528454065322876,en,NO,NO,103,70,,Tue Jan 26 16:47:29 +0000 2021
2829,1354108846378250241,negative,1.1655009984970093,-0.5385076403617859,1.9420846700668333,en,NO,NO,31,14,,Tue Jan 26 16:48:01 +0000 2021
2830,1354108951080685568,positive,0.8749249577522278,1.9737610816955569,-0.12077129632234572,en,NO,NO,77,17,,Tue Jan 26 16:48:26 +0000 2021
2831,1354109086002982914,negative,0.6061374545097351,-1.2303524017333984,4.051226139068604,en,NO,NO,47,9,US,Tue Jan 26 16:48:58 +0000 2021
2832,1354109195918974976,negative,1.538091063499451,-0.5801774263381958,1.8760584592819212,en,NO,NO,92,22,,Tue Jan 26 16:49:25 +0000 2021
2833,1354109295034556416,neutral,1.3402690887451172,0.5007155537605286,0.4308027625083923,en,NO,NO,39,6,,Tue Jan 26 16:49:48 +0000 2021
2834,1354109623616364547,negative,0.2772835493087769,-0.5155468583106995,1.9807652235031128,en,NO,NO,142,76,,Tue Jan 26 16:51:07 +0000 2021
2835,1354109651357478915,negative,1.7121082544326782,-0.6319791078567505,1.8678841590881348,en,NO,NO,31,20,,Tue Jan 26 16:51:13 +0000 2021
2836,1354109917423046656,negative,1.4065799713134766,-1.244554042816162,3.0616147518157963,en,NO,NO,288,119,,Tue Jan 26 16:52:17 +0000 2021
2837,1354110164211789824,negative,1.0985662937164309,0.624221682548523,1.5519016981124878,en,NO,NO,33,11,,Tue Jan 26 16:53:15 +0000 2021
2838,1354110202262523904,positive,0.3901939988136292,4.414220809936523,-0.8503038287162781,en,NO,NO,40,4,,Tue Jan 26 16:53:25 +0000 2021
2839,1354110209552224258,negative,1.1842066049575806,-0.16485369205474856,1.2378162145614624,en,NO,NO,63,5,,Tue Jan 26 16:53:26 +0000 2021
2840,1354110613082009601,negative,1.0392662286758425,-0.1608099341392517,1.3386240005493164,en,NO,NO,524,132,,Tue Jan 26 16:55:02 +0000 2021
2841,1354110617968324610,negative,1.0693717002868652,-0.4334489405155182,2.56299901008606,en,NO,NO,144,89,,Tue Jan 26 16:55:04 +0000 2021
2842,1354110641775243270,negative,0.6898288130760193,-0.6684179902076721,2.769634485244751,en,NO,NO,92,21,,Tue Jan 26 16:55:09 +0000 2021
2843,1354111024677474309,neutral,1.5868712663650513,0.165998637676239,1.5208382606506348,en,NO,NO,66,17,,Tue Jan 26 16:56:41 +0000 2021
2844,1354111078351962115,negative,0.3417444229125977,-0.12867894768714905,2.412174701690674,en,NO,NO,57,20,,Tue Jan 26 16:56:53 +0000 2021
2845,1354111086354722823,negative,0.7715181708335876,-1.2197493314743042,3.356184482574463,en,NO,NO,30,15,,Tue Jan 26 16:56:55 +0000 2021
2846,1354111133070708736,neutral,1.9292052984237669,-0.12301469594240187,1.4772363901138306,en,NO,NO,39,57,,Tue Jan 26 16:57:06 +0000 2021
2847,1354111216554303488,negative,1.4221266508102417,-0.16997525095939636,1.9254826307296755,en,NO,NO,181,29,,Tue Jan 26 16:57:26 +0000 2021
2848,1354111263664525313,negative,1.2247061729431152,-1.1570816040039062,2.6414029598236084,en,NO,NO,920,298,,Tue Jan 26 16:57:38 +0000 2021
2849,1354111329305456640,neutral,1.61704421043396,0.4939492344856262,0.7486932277679443,en,NO,NO,126,9,,Tue Jan 26 16:57:53 +0000 2021
2850,1354111649192554498,negative,0.8703632354736328,-0.34199875593185425,2.44405198097229,en,NO,NO,90,20,,Tue Jan 26 16:59:10 +0000 2021
2851,1354111661796425731,negative,1.2511212825775146,-0.3614896535873413,2.1894676685333248,en,NO,NO,40,8,,Tue Jan 26 16:59:13 +0000 2021
2852,1354111682939916289,negative,0.2987933456897736,0.0693720281124115,2.794158697128296,en,NO,NO,124,79,,Tue Jan 26 16:59:18 +0000 2021
2853,1354111690741346304,positive,1.3677619695663452,3.1351747512817383,-0.1421230286359787,en,NO,NO,50,23,,Tue Jan 26 16:59:19 +0000 2021
2854,1354111845532114945,negative,1.547178864479065,-1.380523681640625,3.493201494216919,en,NO,NO,38,49,,Tue Jan 26 16:59:56 +0000 2021
2855,1354105105688064001,positive,1.6060144901275637,1.9209614992141724,0.4963265061378479,en,NO,NO,89,12,,Tue Jan 26 16:33:09 +0000 2021
2856,1354107097303146500,negative,0.9670041799545288,-0.6826063394546509,1.9784499406814573,en,NO,NO,94,86,,Tue Jan 26 16:41:04 +0000 2021
2857,1354110947816853506,negative,0.5811780095100403,0.5770392417907715,1.4257349967956543,en,NO,NO,34,4,,Tue Jan 26 16:56:22 +0000 2021
2858,1354096769173512196,negative,0.5627638101577759,-0.6141501069068909,2.061941385269165,en,NO,NO,57,13,,Tue Jan 26 16:00:02 +0000 2021
2859,1354111893154066432,negative,1.368767023086548,-0.8559040427207947,2.0469272136688232,en,NO,NO,70,30,,Tue Jan 26 17:00:08 +0000 2021
2860,1354111935739011072,negative,1.2213134765625,-0.275887668132782,1.4024499654769895,en,NO,NO,74,10,,Tue Jan 26 17:00:18 +0000 2021
2861,1354112445942530048,negative,1.595232009887695,-0.3095901310443878,1.8961023092269895,en,NO,NO,30,24,,Tue Jan 26 17:02:19 +0000 2021
2862,1354113003713605633,neutral,2.283064842224121,0.8432246446609497,-0.2201732397079468,en,NO,NO,530,146,,Tue Jan 26 17:04:32 +0000 2021
2863,1354113010554392576,neutral,0.9633506536483764,0.9069671630859376,0.8784475922584534,en,NO,NO,39,6,,Tue Jan 26 17:04:34 +0000 2021
2864,1354113041097437186,negative,1.02448832988739,-0.09918234497308732,1.3763284683227541,en,NO,NO,30,6,,Tue Jan 26 17:04:41 +0000 2021
2865,1354113368135766018,positive,1.078335881233215,1.3592267036437988,0.9929559826850892,en,NO,NO,2895,108,,Tue Jan 26 17:05:59 +0000 2021
2866,1354113389015027712,negative,0.392046719789505,-0.07079454511404037,2.4379658699035645,en,NO,NO,80,36,,Tue Jan 26 17:06:04 +0000 2021
2867,1354113477921669121,negative,0.8158207535743713,-0.5540555119514465,1.7606250047683716,en,NO,NO,112,51,,Tue Jan 26 17:06:26 +0000 2021
2868,1354113801919078402,positive,0.7507020235061646,2.6207408905029297,-0.466250091791153,en,NO,NO,31,4,,Tue Jan 26 17:07:43 +0000 2021
2869,1354113913848270848,positive,0.565509021282196,1.1858576536178589,0.8798472285270691,en,NO,NO,133,57,,Tue Jan 26 17:08:09 +0000 2021
2870,1354113998720016384,negative,0.6856669187545776,-0.42335399985313416,2.766770124435425,en,NO,NO,276,12,,Tue Jan 26 17:08:30 +0000 2021
2871,1354114128063975424,negative,0.985734760761261,-0.945027768611908,2.7556402683258057,en,NO,NO,867,226,,Tue Jan 26 17:09:01 +0000 2021
2872,1354114149517651968,negative,1.2038785219192505,0.3371188044548035,1.2999930381774902,en,NO,NO,40,8,,Tue Jan 26 17:09:06 +0000 2021
2873,1354114417739390976,negative,0.9458445310592652,-1.2827731370925903,3.22385311126709,en,NO,NO,39,3,,Tue Jan 26 17:10:10 +0000 2021
2874,1354114504091688961,neutral,1.4871699810028076,-0.3359608352184296,1.384605050086975,en,NO,NO,39,20,,Tue Jan 26 17:10:30 +0000 2021
2875,1354114655409602563,negative,0.7497907280921936,-0.9480627179145812,3.528118133544922,en,NO,NO,408,89,,Tue Jan 26 17:11:06 +0000 2021
2876,1354114748628037633,negative,1.4093167781829834,-1.1047583818435671,2.352051019668579,en,NO,NO,43,11,IE,Tue Jan 26 17:11:28 +0000 2021
2877,1354115368806195204,negative,0.8925264477729797,-0.4481034576892853,2.12910270690918,en,NO,NO,35,20,,Tue Jan 26 17:13:56 +0000 2021
2878,1354115402389811200,positive,0.9889007210731506,1.3117223978042605,0.4902238845825195,en,NO,NO,249,120,,Tue Jan 26 17:14:04 +0000 2021
2879,1354115491112087554,neutral,1.4517192840576172,0.7062411904335022,0.4944754540920258,en,NO,NO,212,6,,Tue Jan 26 17:14:25 +0000 2021
2880,1354115508300206080,neutral,1.7506612539291382,-0.5734743475914001,1.314602613449097,en,NO,NO,59,7,,Tue Jan 26 17:14:30 +0000 2021
2881,1354115604576256000,negative,1.373102784156799,-1.4564214944839478,3.6745660305023193,en,NO,NO,50,28,,Tue Jan 26 17:14:53 +0000 2021
2882,1354115703608111111,neutral,2.01295804977417,0.8561680912971497,0.4561831653118134,en,NO,NO,33,9,,Tue Jan 26 17:15:16 +0000 2021
2883,1354115940124946432,negative,0.6318596601486206,-1.026522517204285,3.098739624023437,en,NO,NO,34,3,,Tue Jan 26 17:16:13 +0000 2021
2884,1354116049051017216,positive,1.2106263637542725,1.6913141012191772,0.06319339573383331,en,NO,NO,45,15,,Tue Jan 26 17:16:39 +0000 2021
2885,1354116950922813440,negative,0.9772218465805054,-0.2690940201282501,1.8765732049942017,en,NO,NO,47339,13220,,Tue Jan 26 17:20:14 +0000 2021
2886,1354117018350465024,neutral,1.7749910354614258,0.3262606859207153,0.1845713108778,en,NO,NO,458,139,,Tue Jan 26 17:20:30 +0000 2021
2887,1354117131558920193,negative,0.13920858502388,-0.24428939819335935,1.8015893697738647,en,NO,NO,104,9,,Tue Jan 26 17:20:57 +0000 2021
2888,1354117235820867584,negative,1.006242752075195,-0.8985177874565125,3.0688371658325195,en,NO,NO,50,37,,Tue Jan 26 17:21:21 +0000 2021
2889,1354117286899167233,negative,1.2236162424087524,-1.1232028007507324,2.9246511459350586,en,NO,NO,59,3,,Tue Jan 26 17:21:34 +0000 2021
2890,1354117399285477376,negative,1.1564977169036863,-1.0198824405670166,3.1210973262786865,en,NO,NO,34,14,,Tue Jan 26 17:22:00 +0000 2021
2891,1354117454453239809,negative,0.9937569499015808,0.40083780884742737,1.0731052160263062,en,NO,NO,49,3,,Tue Jan 26 17:22:14 +0000 2021
2892,1354117456462282753,neutral,1.3216546773910522,0.8299421072006226,0.7846464514732361,en,NO,NO,37,12,,Tue Jan 26 17:22:14 +0000 2021
2893,1354117549391302656,negative,1.3898330926895142,-1.245455622673035,2.814957618713379,en,NO,NO,94,4,,Tue Jan 26 17:22:36 +0000 2021
2894,1354117553749155843,negative,1.0989619493484497,-1.4637174606323242,3.987943410873413,en,NO,NO,56,13,,Tue Jan 26 17:22:37 +0000 2021
2895,1354117817612824581,positive,0.5228251814842224,1.190448760986328,1.0428436994552612,en,NO,NO,202,16,,Tue Jan 26 17:23:40 +0000 2021
2896,1354117881643065344,negative,1.2846893072128296,-0.5626516938209534,1.7039521932601929,en,NO,NO,47,7,,Tue Jan 26 17:23:55 +0000 2021
2897,1354117976958627847,negative,1.425249099731445,-1.343230128288269,3.47829270362854,en,NO,NO,51,4,,Tue Jan 26 17:24:18 +0000 2021
2898,1354117990543814656,neutral,1.2759926319122314,1.0219032764434814,0.9197788238525392,en,NO,NO,47,10,,Tue Jan 26 17:24:21 +0000 2021
2899,1354118073847046146,negative,1.540510892868042,-0.3514962494373321,1.8091491460800169,en,NO,NO,31,16,,Tue Jan 26 17:24:41 +0000 2021
2900,1354118473748795393,neutral,1.776641607284546,-0.8373852968215942,1.6751573085784912,en,NO,NO,201,17,,Tue Jan 26 17:26:17 +0000 2021
2901,1354118505587736579,negative,0.3833845853805542,-0.5523242950439453,1.6597534418106081,en,NO,NO,85,4,,Tue Jan 26 17:26:24 +0000 2021
2902,1354118620423577601,negative,0.9838997125625609,-1.5738275051116943,4.526000022888184,en,NO,NO,52,22,,Tue Jan 26 17:26:52 +0000 2021
2903,1354118644410830849,negative,1.1105066537857056,-0.2647543251514435,1.6279866695404053,en,NO,NO,75,19,,Tue Jan 26 17:26:57 +0000 2021
2904,1354118954520883204,positive,1.2215158939361572,1.32620370388031,0.3657689690589905,en,NO,NO,44,12,,Tue Jan 26 17:28:11 +0000 2021
